item_id,dataset,sample_id,generator,setting,question,n_obs,outfit,infit
arc_challenge::arc_challenge:Mercury_7044328::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_7044328,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Which best explains what scientists are referring to when they use the term conservation?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_SC_400985::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_SC_400985,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Which method is the safest way to watch an eclipse of the Sun?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_SC_400032::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_SC_400032,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Which process takes place when liquid water changes into water vapor?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_7016538::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_7016538,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,"Food is digested to the molecular level, absorbed, and then carried to the cells. The dissolved waste molecules produced by the cells are removed primarily from the blood by the",4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_SC_401783::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_SC_401783,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,What keeps the Earth in orbit around the Sun?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_7090790::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_7090790,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Which of these factors causes water to evaporate the fastest?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:TIMSS_2003_8_pg94::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:TIMSS_2003_8_pg94,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,The Sun is an example of which of the following?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_7221078::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_7221078,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Scientists studying a group of young sage grouse discovered a large percentage were infected with blood parasites. How will these blood parasites most likely affect the young birds?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:MCAS_8_2014_8::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:MCAS_8_2014_8,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Which of the following is the most important function of the research and development department of a large corporation?,4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_417117::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_417117,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,"Scientists have been able to insert genes from a spider into the genome of a domestic goat. When the goat matures, it produces milk that contains a protein found in spider webs. This protein can then be extracted and used to make strong but lightweight materials for bulletproof vests, automobiles, and aircraft. The change does not cause the goat any pain, but some people think that it is not right to add genes from the genome of one animal to another. Which word best describes this concern?",4,0.0018423019483303077,0.00265857977998688
arc_challenge::arc_challenge:Mercury_7218365::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,arc_challenge,arc_challenge:Mercury_7218365,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Students test different model airplane wing designs to determine which design allows for the greatest flight distance. The flight tests take place in a gymnasium. Which of the following is the most appropriate SI unit to use for measuring the flight distance?,4,0.0018423019483303077,0.00265857977998688
mmlu_pro::mmlu_pro:1491::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,mmlu_pro,mmlu_pro:1491,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,Which of these statements best describes the UK Constitution?,4,0.0018351918076868513,0.0026486074220138465
